11:58:34.393 -> $63800;-0.01;-0.02;1.02;-0.00;-0.01;1.02;-1.16;-1.83;-2.20;-0.73;-0.24;7.80;19.66;54.65;15.83;19.66;54.65;15.83;101536.71;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.487 -> $63900;-0.00;-0.01;1.02;-0.00;-0.02;1.02;-0.37;-5.37;5.49;-1.16;5.43;6.16;20.93;54.11;17.05;18.76;54.47;16.35;101530.98;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.579 -> $64000;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-1.34;-6.77;5.12;1.22;6.10;1.89;19.48;53.74;15.66;18.22;54.65;15.83;101533.86;21.64;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.673 -> $64100;-0.00;-0.01;1.02;-0.00;-0.01;1.01;3.35;-1.10;2.62;-0.73;-4.76;3.84;20.93;53.38;15.31;20.93;53.38;15.31;101532.92;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.764 -> $64200;-0.00;-0.01;1.01;-0.01;-0.01;1.02;-4.82;5.67;-0.24;2.93;8.29;-3.96;17.68;54.11;16.00;17.68;54.11;16.00;101529.91;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.904 -> $64300;-0.00;-0.01;1.02;-0.00;-0.01;1.02;0.79;6.28;1.16;-0.18;-10.00;7.99;19.30;54.65;16.53;19.30;54.65;16.53;101530.62;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:34.997 -> $64400;-0.00;-0.01;1.02;-0.00;-0.01;1.01;1.22;12.99;5.49;0.79;10.12;-3.60;18.76;54.11;16.00;18.76;54.11;16.00;101531.86;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.090 -> $64500;-0.00;-0.02;1.02;-0.01;-0.01;1.01;4.88;-2.87;1.04;-0.98;0.12;-5.79;18.76;55.20;17.05;18.76;55.20;17.05;101533.28;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.184 -> $64600;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-1.16;-9.82;16.71;3.54;8.48;-0.79;18.58;52.84;15.83;19.66;53.93;16.18;101532.22;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.279 -> $64700;-0.01;-0.02;1.02;-0.01;-0.02;1.02;1.77;5.24;5.12;4.70;-1.10;3.48;19.48;53.74;14.61;18.94;55.38;15.48;101532.22;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.370 -> $64800;-0.00;-0.01;1.02;-0.01;-0.01;1.02;0.79;3.23;-1.16;-3.11;1.40;4.76;18.58;53.93;15.83;18.94;54.65;16.53;101535.25;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.463 -> $64900;-0.00;-0.01;1.01;-0.00;-0.01;1.01;2.13;11.16;-11.83;-0.37;7.87;-2.38;19.30;55.01;16.18;19.30;55.01;16.18;101536.77;21.63;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.603 -> $65000;-0.01;-0.01;1.02;-0.00;-0.01;1.01;0.79;7.07;-5.24;2.74;0.00;-8.41;19.66;53.56;15.83;19.66;53.56;15.83;101534.07;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.696 -> $65100;-0.00;-0.01;1.01;-0.00;-0.01;1.01;2.74;2.44;-0.61;-0.37;2.38;1.04;19.30;54.65;15.13;19.30;54.65;15.13;101537.02;21.63;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.790 -> $65200;-0.01;-0.01;1.02;-0.00;-0.01;1.01;1.77;10.12;-7.01;-1.89;9.70;-7.38;19.12;55.20;16.35;19.12;55.20;16.35;101530.20;21.63;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.886 -> $65300;-0.00;-0.01;1.01;-0.00;-0.01;1.01;1.22;-0.49;-8.41;2.56;0.73;4.39;20.20;53.74;16.00;19.66;53.56;17.57;101531.50;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:35.976 -> $65400;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-2.13;5.85;-3.78;2.38;2.80;3.35;19.84;53.38;16.70;18.22;55.38;15.83;101530.91;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.069 -> $65500;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-1.71;-2.68;5.79;0.79;-0.49;-0.24;18.22;54.65;16.18;19.84;53.38;16.70;101534.53;21.63;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.163 -> $65600;-0.00;-0.02;1.02;-0.01;-0.02;1.01;2.38;4.88;-3.11;0.00;-1.10;1.34;18.76;54.47;17.05;18.76;54.47;17.05;101536.13;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.306 -> $65700;-0.00;-0.01;1.02;-0.00;-0.01;1.02;2.93;12.80;-2.01;2.56;9.51;1.52;18.94;53.93;14.79;18.94;53.93;14.79;101536.50;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.398 -> $65800;-0.00;-0.01;1.02;0.00;-0.01;1.02;-1.16;-8.78;11.34;-2.87;3.23;-3.96;18.94;55.01;16.53;18.94;55.01;16.53;101534.89;21.63;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.494 -> $65900;-0.01;-0.01;1.02;-0.00;-0.01;1.01;-0.98;8.35;0.67;0.61;-0.85;-4.88;18.76;53.74;14.26;18.76;53.74;14.26;101537.34;21.63;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.585 -> $66000;0.00;-0.01;1.00;-0.00;-0.01;1.02;0.24;6.46;9.94;0.43;3.23;-5.24;19.48;53.38;15.66;19.48;53.38;15.66;101536.84;21.63;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.678 -> $66100;-0.01;-0.01;1.01;-0.01;-0.01;1.02;0.98;9.33;3.84;0.43;-0.91;-1.46;19.12;54.11;14.96;18.40;54.11;14.96;101536.85;21.64;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.771 -> $66200;-0.00;-0.01;1.01;-0.01;-0.01;1.01;0.79;-10.43;-0.43;-0.55;3.66;0.85;18.94;55.38;15.48;19.30;55.74;15.48;101536.67;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.865 -> $66300;-0.00;-0.01;1.01;0.00;-0.02;1.02;2.74;3.60;5.67;-1.34;7.74;-3.96;20.02;52.47;16.53;20.02;52.47;16.53;101533.28;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:36.959 -> $66400;-0.00;-0.02;1.01;-0.00;-0.01;1.02;1.22;-10.85;-3.78;2.93;-6.59;6.16;19.66;53.20;16.53;19.66;53.20;16.53;101533.47;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.101 -> $66500;-0.01;-0.01;1.01;-0.00;-0.01;1.02;1.59;2.62;-1.28;0.43;8.29;10.43;20.38;53.20;17.22;20.38;53.20;17.22;101532.75;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.192 -> $66600;-0.00;-0.01;1.02;-0.00;-0.01;1.02;0.98;13.41;-3.29;2.56;16.28;-2.20;18.76;53.74;15.66;18.76;53.74;15.66;101531.68;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.287 -> $66700;-0.00;-0.01;1.02;-0.00;-0.01;1.02;1.22;7.32;-4.33;-0.37;8.05;-0.98;19.66;54.65;15.13;19.66;54.65;15.13;101533.25;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.380 -> $66800;-0.00;-0.01;1.02;-0.00;-0.01;1.02;2.13;11.34;2.44;-1.52;1.77;5.12;18.58;53.56;15.48;19.66;53.20;17.22;101536.14;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.474 -> $66900;-0.00;-0.01;1.02;-0.00;-0.01;1.02;2.93;7.07;-0.43;-0.55;9.51;7.44;18.94;54.29;14.79;19.30;54.65;15.83;101534.03;21.62;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.567 -> $67000;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-0.37;1.59;-4.88;1.40;3.41;3.35;20.57;54.83;16.35;20.57;54.83;16.35;101534.50;21.63;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.660 -> $67100;-0.00;-0.01;1.01;-0.01;-0.01;1.02;1.40;10.55;5.67;-0.73;-7.56;-4.70;18.76;54.11;14.96;18.76;54.11;14.96;101533.39;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.799 -> $67200;0.00;-0.01;1.01;-0.00;-0.01;1.01;1.95;0.37;7.62;0.00;-3.90;-2.01;18.40;54.11;14.61;18.40;54.11;14.61;101532.15;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.893 -> $67300;0.00;-0.01;1.01;0.00;-0.02;1.01;-2.87;2.38;-0.43;2.38;5.24;9.02;20.93;54.11;17.40;20.93;54.11;17.40;101534.17;21.63;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:37.988 -> $67400;-0.00;-0.01;1.02;-0.01;-0.01;1.02;-2.13;-2.32;-1.16;1.59;-1.04;-8.60;18.40;53.74;15.31;18.40;53.74;15.31;101531.86;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.083 -> $67500;-0.00;-0.01;1.01;-0.00;-0.01;1.01;1.22;-4.15;-0.98;-2.50;7.68;-5.91;18.76;54.47;15.66;19.30;53.93;16.18;101529.91;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.181 -> $67600;-0.00;-0.01;1.01;-0.00;-0.01;1.02;3.54;-0.24;6.16;-0.55;1.16;4.94;20.57;54.11;14.61;19.12;54.47;16.35;101530.98;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.267 -> $67700;-0.00;-0.01;1.02;0.00;-0.01;1.01;-0.18;8.11;-0.98;1.40;6.40;1.16;19.12;54.11;15.31;18.76;55.20;15.66;101529.91;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.362 -> $67800;-0.00;-0.02;1.02;-0.01;-0.01;1.02;-1.52;1.77;2.62;-4.45;-2.32;0.67;19.66;55.38;16.18;19.66;55.38;16.18;101531.86;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.505 -> $67900;-0.00;-0.01;1.02;-0.01;-0.01;1.01;-1.34;4.82;-2.93;-0.73;16.89;-8.96;19.30;54.29;14.44;19.30;54.29;14.44;101531.30;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.599 -> $68000;-0.00;-0.01;1.01;-0.00;-0.01;1.02;0.61;4.45;8.48;2.93;1.40;1.71;19.48;52.65;16.70;19.48;52.65;16.70;101530.97;21.63;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.692 -> $68100;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-1.16;0.12;-3.29;1.77;0.37;-2.56;18.94;55.01;14.79;18.94;55.01;14.79;101536.49;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.787 -> $68200;-0.00;-0.01;1.02;-0.00;-0.01;1.02;3.54;13.60;1.52;2.38;0.73;-2.01;19.66;54.65;17.22;19.66;54.65;17.22;101534.72;21.64;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.880 -> $68300;-0.00;-0.01;1.02;-0.01;-0.01;1.01;-0.73;6.89;-0.43;2.38;16.46;-9.15;19.30;53.93;16.18;18.94;54.29;15.48;101532.76;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:38.975 -> $68400;-0.00;-0.01;1.02;-0.00;-0.01;1.01;0.24;-6.34;-1.16;-1.34;-9.02;-3.60;19.30;53.56;15.83;19.30;55.01;17.57;101532.44;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.071 -> $68500;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-3.48;2.80;-3.29;-0.73;1.77;-8.60;17.86;53.93;14.79;17.86;53.93;14.79;101533.11;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.163 -> $68600;-0.00;-0.01;1.02;0.00;-0.01;1.01;-2.87;0.12;-0.61;-0.37;15.24;-4.33;19.12;54.47;16.35;19.12;54.47;16.35;101531.70;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.258 -> $68700;-0.00;-0.01;1.02;-0.01;-0.01;1.02;-3.84;2.80;-1.46;-0.18;1.34;1.16;19.48;53.38;16.00;19.48;53.38;16.00;101533.28;21.63;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.398 -> $68800;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-0.18;1.16;4.39;0.61;2.80;-3.78;18.58;54.65;14.79;18.58;54.65;14.79;101535.46;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.491 -> $68900;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-0.55;-3.29;9.76;-4.45;11.16;2.99;19.30;52.84;15.13;19.30;52.84;15.13;101535.42;21.63;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.584 -> $69000;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-1.16;5.85;-2.56;-4.63;14.02;-6.46;18.94;55.38;14.79;20.38;54.29;16.18;101534.92;21.64;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.679 -> $69100;-0.01;-0.01;1.01;-0.00;-0.01;1.02;-3.29;10.79;3.17;-0.55;-4.33;7.44;20.57;55.56;15.66;17.86;54.65;16.18;101533.11;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.774 -> $69200;-0.00;-0.01;1.02;-0.01;-0.01;1.02;-3.48;4.82;4.02;-2.68;13.84;-12.20;18.22;53.56;15.83;18.76;53.38;18.09;101531.77;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.869 -> $69300;-0.00;-0.01;1.02;-0.00;-0.01;1.01;4.70;7.68;2.62;3.35;-4.51;3.48;19.30;54.65;15.83;19.30;54.65;15.83;101529.42;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:39.963 -> $69400;-0.01;-0.01;1.02;-0.00;-0.01;1.02;0.43;0.37;4.57;-0.73;0.73;8.66;20.20;54.83;16.35;20.20;54.83;16.35;101531.20;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.104 -> $69500;-0.00;-0.01;1.02;-0.00;-0.01;1.02;0.43;-3.72;0.12;-1.52;-3.90;-7.20;18.76;53.38;14.26;18.76;53.38;14.26;101530.52;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.198 -> $69600;-0.01;-0.01;1.01;-0.00;-0.01;1.01;0.79;7.32;6.89;-1.34;1.34;0.12;18.58;54.29;16.53;18.58;54.29;16.53;101528.92;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.291 -> $69700;-0.01;-0.02;1.02;-0.00;-0.01;1.02;1.40;0.73;-1.46;1.40;-2.13;7.99;18.76;53.74;14.96;18.76;53.74;14.96;101535.67;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.386 -> $69800;-0.00;-0.01;1.01;-0.00;-0.01;1.02;2.56;2.74;-9.15;2.13;12.80;-2.56;20.02;53.20;14.79;19.48;54.47;16.35;101535.25;21.64;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.480 -> $69900;-0.00;-0.02;1.02;-0.00;-0.01;1.02;2.13;3.41;-4.51;2.13;-4.94;-2.20;18.40;54.47;16.35;19.12;53.02;15.66;101532.05;21.64;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.575 -> $70000;-0.00;-0.02;1.02;-0.01;-0.01;1.02;-1.16;-3.54;13.11;3.35;2.80;-3.96;20.20;55.20;16.35;20.20;55.20;16.35;101530.31;21.64;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.668 -> $70100;-0.01;-0.01;1.01;-0.00;-0.01;1.01;2.56;-0.85;0.12;0.79;-6.16;4.21;20.20;54.47;16.35;20.20;54.47;16.35;101536.42;21.65;-0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.762 -> $70200;-0.00;-0.01;1.02;-0.00;-0.02;1.02;0.61;12.80;-4.15;0.98;-0.43;-5.24;20.02;53.20;16.18;20.02;53.20;16.18;101530.16;21.64;0.03;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.902 -> $70300;-0.00;-0.01;1.02;-0.00;-0.01;1.01;-2.32;9.33;-2.93;1.40;-6.16;-1.16;19.84;53.38;16.00;19.84;53.38;16.00;101535.00;21.65;-0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:40.994 -> $70400;-0.00;-0.01;1.02;-0.00;-0.01;1.02;-1.89;1.59;0.67;-3.66;3.60;-1.28;18.58;52.47;16.53;18.58;52.47;16.53;101536.78;21.65;-0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:41.087 -> $70500;-0.00;-0.01;1.01;-0.00;-0.01;1.02;2.74;-5.73;4.39;-0.98;1.59;4.57;20.38;54.29;15.83;18.58;54.29;15.13;101534.28;21.65;0.00;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:41.181 -> $70600;-0.00;-0.01;1.02;0.00;-0.01;1.01;1.95;0.55;5.30;-1.89;5.49;2.80;19.12;53.02;16.00;19.30;53.56;15.48;101531.44;21.65;0.02;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:41.274 -> $70700;-0.00;-0.01;1.01;-0.00;-0.01;1.01;-0.73;-4.94;2.26;-1.52;-1.04;0.30;20.20;55.20;16.35;20.20;55.20;16.35;101527.71;21.65;0.04;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
11:58:41.370 -> $70800;-0.00;-0.01;1.01;-0.00;-0.01;1.02;-1.71;11.77;2.99;6.65;-0.43;-9.51;19.12;53.38;15.66;19.12;53.38;15.66;101533.29;21.65;0.01;0.00;0.00;0.00;0.0000000000;0.0000000000;0.0000000000;0;0;0;0.00;0;0;0*
